user_id,screen_name,x_coord,y_coord
1298,DieselisBrave,-31.07271739,-57.3176876
1299,DieselPigeonsID,-44.21348494,-5.290096272
1300,Diezmastres,-5.949036399,6.343219938
1301,difethabia,22.46202709,75.5625045
1302,digitalpublius,17.90809883,-81.72430332
1303,dignut,-61.85559504,-6.746609675
1304,diiediie,19.22148996,63.942315
1305,dilipalizio,17.0070466,-56.84052805
1306,dillonong,38.93598429,-37.4179249
1307,dimaskw,31.87138364,76.01865473
1308,dimaspradipta,38.53030645,92.0451876
1309,DimezDavis,-44.90735999,-17.14781201
1310,diniakape,20.02065203,72.69917682
1311,DinoJeebus,-42.20245526,-41.00727504
1312,dinopanetta,42.01695058,79.3995992
1313,DinosaurPyjamas,-25.8698354,24.5757915
1314,dionnathanlol,32.78694326,88.79360292
1315,dipdipa,12.6348385,84.87940574
1316,DirectorioM,-60.11212022,-7.516535656
1317,DirtyRoachie,-50.94641048,-29.27739161
1318,disasterhead,21.1517495,82.87133154
1319,DiscoChemistry,23.20166525,-27.09328164
1320,discosmackdown,30.00116295,-57.08577061
1321,disdisey,18.66510706,81.99551261
1322,dishnetwork,29.91958967,-70.06191111
1323,DisneyGeekDad,-33.44627661,15.80176084
1324,dissembly,-59.62334976,-13.00754393
1325,distinctartist,-47.83761838,-9.060310122
1326,Divefire,32.93769806,-68.29340737
1327,dixiepixel,53.93571476,-31.93517611
1328,DIY_Home_Tips,-25.28833015,-70.60319711
1329,diyawp,-42.82517023,-46.85212045
1330,DizDanglez,-39.40089784,-11.8081717
1331,dizzyyet,23.39716965,-29.31085229
1332,DJ_NUVO,-57.82909308,-36.49625621
1333,DjAslan,48.28353579,10.67261928
1334,djawzz,17.77154075,80.27922888
1335,DJCNYL,-40.71821342,-9.83687669
1336,DjCskillz,18.78570321,-66.79116799
1337,djdcinfamous,-36.77226771,32.38371806
1338,djdenuk,-9.352370215,4.101036824
1339,DJEuric,-10.24107275,17.65582651
1340,DJGlobe08,14.84068816,-59.52321159
1341,DJMickSingh,-29.47145412,45.52555441
1342,djneiljbham,29.90954638,77.58844752
1343,Djojosaputro,32.98847119,82.63808773
1344,DJR2C2,30.42806504,-19.34569576
1345,djraghkstar,18.4157996,16.75657984
1346,DjSatansfury,31.15564252,84.64327267
1347,djshane1,-28.60167699,-72.30726189
1348,djsophialin,-55.66519473,-33.16530534
1349,djspeedUK,-42.17548833,-51.76069084
1350,djtj222,-49.31516501,-2.062765277
1351,dlayphoto,-55.46178422,-1.196879868
1352,dlhitzeman,45.66249989,8.571763575
1353,dlitzenberg,-66.00935701,-32.75621494
1354,dlwdillon,40.35501481,-16.18655
1355,dmjohns1,-30.30290922,19.21494362
1356,Dnklv,-61.84511667,-37.79210538
1357,DobrisMagazine,53.95113929,-12.50243025
1358,docbecdotcom,-28.88168399,36.18927016
1359,DocGnarnia,-55.64925301,-25.78380532
1360,DocstocFinance,53.88278522,-5.917735018
1361,DocTricey,-17.46705059,32.44634998
1362,doeboidollaz1,49.37202457,9.667362468
1363,dokterdenis,-45.83799802,-19.37632231
1364,dollarsmedia,-63.77164644,-33.06769046
1365,DollysSweetLife,26.11399052,-39.40715469
1366,dollz87,-29.26740321,32.67080932
1367,dominic_victor,-59.03212581,-34.73054955
1368,dominosshoreham,-20.94498834,14.33288641
1369,DomSG,-44.3662429,-68.2287785
1370,donarbasketbal,19.53144102,-83.90936419
1371,donatpapic,-30.83659762,-70.61701303
1372,DonManganar,-51.77515205,-27.6340331
1373,donovancheryl,26.78974239,8.184559177
1374,DontBeASkeptik,25.38812515,6.122832022
1375,dopelicious,-18.04715554,-1.474202663
1376,DorisKidclothes,-61.4850447,-13.30473187
1377,doro_bartowski,-17.22603047,41.38741046
1378,dotlatest,-52.86235845,-26.3174319
1379,Double7FM,33.21937999,73.96325703
1380,doublerdesigns,44.64908189,84.3755982
1381,DoubleSixx,27.43637424,15.0485064
1382,douglass_media,26.64348225,-83.42017599
1383,douglobb,-39.06922158,42.82755988
1384,doushichan,35.72464422,84.74583111
1385,DownloadMp3Song,-38.8996102,-20.7989069
1386,DozerDame326,-17.82144838,28.42654671
1387,dpolz544,37.52491998,-18.84791403
1388,dramaqueenx0x,-12.5583621,25.89336365
1389,drawnrecordings,-39.5006212,7.759306451
1390,DreaAST,-34.04082181,-13.02997497
1391,Dream615,12.49242343,-1.465515035
1392,DreamerTweets,23.64881905,-73.14836249
1393,DREAMRescue,-58.48760114,-6.381752339
1394,drenwin007,57.07331634,-27.10343993
1395,DrewMcKissick,-57.44664702,-4.569355887
1396,drivingneg,30.25136775,-83.12056837
1397,drkarenbecker,45.34386433,11.42857463
1398,drkisane,-44.71574488,-53.40736347
1399,droogbarros,19.91850038,84.49735576
1400,drtaber2,-29.90866912,-64.14787957
1401,drunkenbones,37.95935157,-68.53008445
1402,DruPhotoDesigns,-31.93731344,-65.33770205
1403,ds_sports,-53.71333191,-41.83682497
1404,dslifton,49.72528912,-32.97994818
1405,Dstroii,-34.43717591,-55.6499358
1406,dt4fast,31.58831738,5.954885796
1407,dtcav,-21.70679456,43.44301451
1408,DTNCommonWealth,-38.78677818,8.918691918
1409,DTNHealth,21.31046257,-75.88742771
1410,DTNJapan,-50.57367378,-51.771096
1411,DtotheUG,-50.97803078,-6.54239844
1412,DuaineASamuels,-7.831720022,21.25914196
1413,duffer__x_,-14.85244026,15.05682156
1414,Dukejeter,-46.78577064,-2.505997023
1415,dumbbrunette_,11.13331999,68.04200096
1416,DustoMan,-62.99429795,-35.10938455
1417,dustproof,31.29224343,62.33736496
1418,dutchstylez,-39.17781743,-20.30861165
1419,DvhN24,28.15415085,74.71170771
1420,DVLauraDV,7.519398652,1.806655442
1421,dvsgenius,21.78465795,-37.53138532
1422,dvydra,-64.98946414,-33.25087667
1423,dwirahmayanti,43.47281897,69.3784183
1424,dyan_x,11.53171139,-57.88660415
1425,dyandraawrr,27.98970519,97.85036655
1426,dyanneralston,24.18881429,-77.25582447
1427,Dylonyellow,24.12935857,70.50819423
1428,dyltfrwrks,-41.87305,-15.62693227
1429,dzsodzso,-48.40591145,-22.98439409
1430,earAstotle,-42.44680301,-0.475026355
1431,EarlJunya,-10.69379109,1.161200473
1432,earnmoney365com,-59.87768181,-6.287553486
1433,earpinna,-40.93850029,-64.45444461
1434,earthtomel1,-37.40910617,-55.69845746
1435,earthw0rm,-26.52966124,-72.84746017
1436,EastsideHill,-45.93243198,-62.07308657
1437,EastWingEnt,5.490487689,-33.09345301
1438,EbbaCervin,5.850803754,3.06036969
1439,Ebikaka,11.03670602,11.63164771
1440,eboiizz,24.49668768,68.87233663
1441,ebonyse,32.45736737,-4.413358881
1442,EBrigante,13.81104609,-25.10106363
1443,echelonLIU,-11.09507786,14.7741694
1444,echoshack,-66.17743172,-8.639019657
1445,eciiku,35.87470785,87.00919285
1446,ed_moose,-38.16918561,-60.4388628
1447,Ed_Rivers,-37.36177299,-35.15805426
1448,eddieishere,32.45572167,-31.32764916
1449,EdotVdot,29.80586474,-19.18962461
1450,EdsKitchen,21.35867158,66.51465526
1451,edu_channel,49.72063963,0.560772788
1452,eduardokgate,-38.43465032,-71.68640094
1453,edwin2zone,-49.56165377,34.44644018
1454,EdwinAbuga,31.14210151,4.233774278
1455,effielasek,24.10966884,-33.23793404
1456,efmae,26.91075132,-83.43480557
1457,egaarizti,13.08475585,82.54735014
1458,egane,-40.04567136,-10.73858119
1459,EghyPrasetyo,16.49551905,71.37906999
1460,ehdinda,29.75620459,65.60382452
1461,EhhHeeCaa_x,-12.11891911,-0.651985592
1462,eirra,38.92190635,62.23284194
1463,ek__ek,-46.49986495,-18.33391032
1464,ekaloeputra,-7.52553936,29.00111463
1465,ekamiauw,24.75329202,74.91221052
1466,ekifrederick,-19.40955119,43.97929551
1467,ekosantos,-33.55541485,-46.5997781
1468,elainecohen,-57.2306852,-1.605949972
1469,elaro_delvii,45.35035879,5.449803415
1470,elbeddtan,20.82920375,88.16611116
1471,eldiktyo,-28.31904906,-70.51608039
1472,Eleanor_Keys,-52.60622749,-6.623346516
1473,elegancecharm,37.85361305,76.17921831
1474,elenafdz,-3.010340444,33.88061894
1475,Elia_Bee,21.3383266,59.78845423
1476,eliasvanhees,9.74548244,75.4738143
1477,elifilkay,-25.04247254,-62.74049485
1478,elisa_oi,17.08690365,72.37882318
1479,Elisamedina,-27.71813939,47.94148238
1480,elizabethonline,-24.41727425,12.582698
1481,elizabethramos,-30.63122776,43.46063475
1482,ElizDemiray,26.11647855,-35.57841678
1483,EllaKremper,30.88256038,79.0534564
1484,ellanrsh,26.66853627,72.78097055
1485,ellarobotham,36.83070902,-23.49104596
1486,elleskitchen,34.13525572,15.04063619
1487,Ellie17B,16.51870987,-60.55207941
1488,ellington33,-32.83767198,-8.658801131
1489,ellylove,-45.9585527,24.86237765
1490,eLmANJELL,-8.062772236,8.522490046
1491,elmiguelmorales,26.1221889,77.51403596
1492,Elmore524,20.75832642,-31.32955844
1493,ElMundio87,-22.81852328,43.44860907
1494,elocinmahrud,-26.36047091,20.56302826
1495,ElroyQueJetson,14.57154129,-35.41857988
1496,elsyajunicha,13.98925435,64.40679496
1497,elwinvangestel,25.39825302,84.4782969
1498,ElyciaRoss,-15.61275161,12.49318048
1499,eLzoezoe,27.17814906,88.81712467
1500,em_literacy,-39.04464734,8.488236264
1501,emarihronquillo,38.53758122,-13.55922092
1502,emarnold14,41.171292,-28.63676159
1503,emelie416,35.0525383,-2.004820142
1504,emelism,38.29716135,95.16397211
1505,Emikocho,18.6442701,16.77773356
1506,emiliacristache,34.02317014,11.82448998
1507,emiliee_xD,-3.635471165,23.0488442
1508,Emilieemellor,15.48901086,-66.04619674
1509,emilmily,-44.25388629,-58.51097986
1510,emily_90,-12.84586953,-1.567419081
1511,Emily_Ruth,-49.21902389,-29.72682717
1512,emilylittledark,31.57390316,14.14804536
1513,emilyniawatson,48.58207531,-21.24879119
1514,emilyrister,12.87987513,-79.40738407
1515,emmahp1,18.14285524,-24.26001737
1516,emmalewandowicz,-58.53381711,-41.2082348
1517,EmmaSophina,-15.59814046,8.384253573
1518,EmmSanders,7.388002243,-63.08546228
1519,Emmy_Z,37.7884011,82.81184253
1520,emptywheel,-54.1544127,-28.36749923
1521,en_creativity,57.03169271,-27.1746493
1522,energizedwoman,-58.06668867,-13.10032529
1523,enfu,-33.65591602,14.41607363
1524,enjijolie,28.56535177,73.25242057
1525,EnKoreMakeup,-35.11164675,-10.64595969
1526,Enndreya,-2.464318803,23.90034772
1527,enormhi,37.26081781,64.39250858
1528,enqixie,17.94078049,8.771835628
1529,epicsportynews,-43.00232133,42.8082617
1530,epistemophilia,44.33151993,-30.83271618
1531,erbins,-30.2191325,-58.17081753
1532,ericawhiteman,-8.722359561,22.31838224
1533,EricDoot,47.11200617,-31.67736005
1534,EricIGN,-61.91689522,-4.891950684
1535,Erick_Bedel,36.16414227,78.96205567
1536,EricPBickel,28.50131435,-83.8105111
1537,EricSayz,23.08924393,-3.474838264
1538,erikalugon,22.56783868,72.98194608
1539,Erikmitk,29.21141699,81.51390958
1540,Erin2G,-35.38335015,-66.03017222
1541,erinberryscott,34.76828528,-59.72081337
1542,erinmcgreevey,34.5390821,-19.11922738
1543,Erintess,-36.15471786,-9.531661834
1544,errkuhnicole,-13.3231391,21.65079237
1545,ershadaja,29.71930876,71.20099958
1546,erwblo,29.76562886,64.40521746
1547,erwinbruinink,19.49661161,85.60856672
1548,ES37,51.77156396,-32.73317771
1549,ESCO_12,6.475258671,6.379557779
1550,EscobarRicoCEO,-16.67357974,1.86079201
1551,Esieness,-7.035795174,17.37970976
1552,ESPN_Poker,-49.0784729,-6.673254224
1553,esteponapest,18.15289799,-86.3895609
1554,EsterOv,42.65067216,88.41177215
1555,ethan_97,10.93690425,-40.06523884
1556,ETMonkeyFinger,-11.24647396,1.955815364
1557,EtoileViolett,-38.45548144,-31.53914437
1558,eun9,-7.932563242,18.1682638
1559,eupholia,39.60586827,80.76221784
1560,evanafter,22.96935289,-72.24820279
1561,EvandaGita,14.7981524,83.6043341
1562,evandawson,26.99718763,0.625990305
1563,evercode,-41.12322665,-64.58372882
1564,Every1_HatesHop,23.21711923,-20.84514921
1565,evico,-54.77545876,-33.43210482
1566,evie,-31.34402831,44.68807323
1567,EvieG95,-44.25078646,-11.68363389
1568,EVILFux,11.01725688,-0.057833159
1569,evilte,-38.16858115,-51.26534974
1570,evolveplus,-60.69913401,-4.487124554
1571,eWanne,22.63914007,88.06469795
1572,exposedplanet,-57.68157934,-34.99099233
1573,eXsHie_iYa13,1.500654357,22.82044332
1574,extratender,-18.70303465,34.69981463
1575,Extremedonny,-36.45791342,-6.423002622
1576,EyeOfRay,20.65604389,-36.13467985
1577,eyepatchstory,-68.15231211,-16.1874083
1578,fabgelous,-48.17079247,-21.50059864
1579,FabiolasMoments,22.18521562,18.10139873
1580,FabioSartt,15.88962977,78.64090693
1581,fabiotaques,15.67051263,80.50379661
1582,FabtasticMiley,-11.10588958,15.16221759
1583,Fadassadaf,10.66961642,-45.0317807
1584,faddycakesx,16.02016278,-80.76490414
1585,fahmi_fadzil,-46.45003435,28.64389689
1586,FahmiNauvarahim,24.82810298,69.79691586
1587,failteuk,30.1744997,-33.69873758
1588,FairazAhmed,16.22174215,-62.18278108
1589,fairls,33.79944718,14.3588331
1590,faithfulnews,-38.60762103,-61.83384753
1591,FAKE_ANGEL,12.23195049,7.283183468
1592,FakeEJR44,-33.30547533,-70.73384272
1593,FakeFinas,-30.03409953,-14.81042984
1594,FakeLifeofBilby,46.02316264,6.505681711
1595,FalconPez,45.26919764,-33.09495416
1596,FamiliaSurita_,18.65768984,68.35173255
1597,FamousBloggers,-45.95612333,-57.37633821
1598,fancy93pants,20.87878366,-24.79320369
1599,fannison,-49.14056081,-12.36004313
1600,fanntine,15.70792472,85.67906051
1601,fanpanthers,-48.62961725,27.48973561
1602,fantasticmrfox7,-47.39981175,-37.15113211
1603,Fantasy_NHL,35.29603776,-67.03213369
1604,farahdibafasya,18.10131773,83.08725628
1605,Faraissa,33.36887078,86.23377758
1606,farisalistya,33.88746382,93.82904972
1607,farisalw,-37.24436246,-13.19040119
1608,FarrahPlutschak,21.64269908,-85.63402612
1609,Farva82,-32.2486088,-55.06566975
1610,fast_frankie,39.71517862,-9.043227964
1611,FastCashSystem1,24.21246677,-79.55545305
1612,FatGone4Idiots,39.3012964,-15.33153982
1613,fathin0608,-21.11199691,-17.40507833
1614,FatinFarhanah,39.02012859,-35.70225757
1615,fawham,-48.49538116,-11.16609858
1616,Fayfay_HLE,7.876606961,-54.43379242
1617,fayhistory,-68.75266431,-21.99884829
1618,Feartheflames,54.78138451,-22.25552999
1619,FedererLive,-38.41981879,-65.93845483
1620,feeee,18.5676018,-22.04013467
1621,feeemarques,39.55390473,74.27757178
1622,FEETDADDY,17.88310698,-5.873839444
1623,feliciagosal,11.99360085,80.06466465
1624,felinasimamora,20.91502234,78.32268699
1625,fellfromatree,29.8556287,-22.14897806
1626,FEMKExSCHREI,35.28533334,77.63432932
1627,FemkeZwanenburg,38.09963822,-62.50197415
1628,ferlin_linx,-27.42997997,31.71478371
1629,fernpoyser,-48.17373916,-53.76292688
1630,fervogt,36.21040295,85.63881132
1631,fgp6,-36.82670368,-4.908495309
1632,fhiarizul,18.34802072,77.09890655
1633,fiarenji,35.03799414,15.55097635
1634,FidBret,16.41632434,-55.18318457
1635,FIFA_UEFA_EPL,-44.5983251,-68.8168907
1636,fifiifif,-57.3328202,-36.12197913
1637,fikasafira,23.79327397,90.75328205
1638,filce,-33.01371162,20.40526692
1639,fileunder,20.11484392,82.82175384
1640,filledmyheart,11.4531046,1.170332812
1641,FinancialDeals,-31.46332346,-59.76103033
1642,FinancialJobsUK,-55.94755303,-27.03861378
1643,finianmurphy,53.7022346,-17.34085781
1644,finigabice,-42.25107361,-20.08199547
1645,Fionawmac,-58.97923468,-39.02559295
1646,fiqihkarmelia,38.42140118,71.28946495
1647,firewillheath,-47.71097966,-10.97287449
1648,fishfarm,38.74764128,75.76112119
1649,fishing4ahigh,33.70043067,-73.3144805
1650,Fishingpoodle,-37.98699138,-71.40587267
1651,fitcityindy,40.07512639,9.664357761
1652,fitriaridzikita,34.17932129,74.27129586
1653,FitzPro,-46.43230796,28.85104427
1654,fixie_bot,44.24625007,18.88162323
1655,fizibum,21.08767793,85.96977618
1656,FJunyi,19.0580699,-68.92587089
1657,FlamingBobby,47.86989855,-27.5324125
1658,Flamz1,35.32082868,-64.69036848
1659,flashyandy,-54.05686051,-40.84052872
1660,Flayks,19.72718898,81.9674985
1661,Flepi,19.37601785,67.34709193
1662,Flizzelz,-44.02877137,-60.56504491
1663,floopJos,46.88326888,82.80053793
1664,FlyCoupon,42.96784595,0.940211816
1665,flyhighracci,-7.546691079,21.06905057
1666,flyincod,38.77831105,-22.7726789
1667,flyingperonis,-36.11197087,38.36152073
1668,FlyManx2,-58.24383884,-1.842500829
1669,FM1061,-48.06513731,-54.00363106
1670,FMCoach,51.40270755,-22.3896489
1671,FMLandMLIA,26.56196804,-79.1437169
1672,fola_jonas,-30.99998457,-65.30484905
1673,follow_mii_leed,-30.27461847,15.17002575
1674,followHealthNut,47.99672829,-18.47708101
1675,followingALLEYJ,15.89559473,2.535299677
1676,FollowInTheKnow,51.64347673,-37.14188322
1677,FollowMeBieber_,6.647613987,-67.90145862
1678,foongpc,24.78245934,4.568387642
1679,FootyGirl88,11.70811371,-68.0043385
1680,foracamp_gr,-38.73248154,-66.64209557
1681,ForeverAlways13,15.25774163,-60.52765389
1682,forevermerissa,5.963309537,5.97243011
1683,ForexInvincible,-28.43322441,-66.62168945
1684,formula1ff,-37.38357929,-66.84521924
1685,foxdavebriggs,43.81509345,13.6894825
1686,Foxmuldar,-54.24211205,-1.074432031
1687,Fr3dSantana,25.78096444,-63.01212457
1688,FRahevar,45.32875132,10.24728435
1689,fraiero,24.27726868,73.17510946
1690,Franathania,19.15435107,86.80849304
1691,FrancoPanizo,49.77298601,-39.37174019
1692,FrankDiniCo,-47.44542947,-52.94221472
1693,frankguillen,-52.26477042,-55.20841679
1694,Franky1994,41.16941566,82.78986628
1695,fransingh,-36.75759592,36.60815973
1696,frantastique,18.40607424,79.47322695
1697,frantecman,-51.79082254,-22.79386563
1698,Frau_Frosch,11.05216608,76.15758687
1699,Freak_Wednesday,20.50990328,-64.21393741
1700,FreakBeliebers,14.80861265,-37.19225597
1701,fReAkd0LL,-29.79446666,-65.48149391
1702,freakyducky,11.45489453,-24.31289653
1703,freddydalefty41,-19.8744944,0.734982343
1704,freddykyoung,-63.61792977,-2.260696679
1705,frednut,-22.82746827,3.169788724
1706,free_porn_movie,-34.9407972,-59.33457903
1707,Free1heart,-40.59585511,-55.71600506
1708,FreedomBot,41.14602756,7.329620093
1709,Freedomman11,22.84534366,-78.65156701
1710,freeish,-66.22561357,-27.19800707
1711,FreekeyTy30,24.88953795,-24.82946438
1712,Freelance_More,-48.56833251,28.42423231
1713,freepctophone,-52.86545604,-25.35173942
1714,FREEwowWireless,32.17801528,-26.42613141
1715,frendyWAYNE,10.49647606,87.58039895
1716,Freshapplecake,-53.09737392,-25.09490645
1717,fresharticleshb,-30.45083508,-70.65875327
1718,frinalusycasca,20.83966778,91.89436443
1719,Fritscie,23.49101046,87.38298209
1720,frogsarehot,3.970899163,-68.13689842
1721,FromAboveMusic,30.92476847,-61.31545981
1722,frootytoon,-19.72302505,14.78496641
1723,frostedklyde,13.11031163,-75.91764731
1724,fsanjose,36.09925423,67.53845273
1725,FSUPER,17.89154938,88.46906309
1726,FTAsiaNews,-73.21142538,-20.95734023
1727,fuck_maturity,29.40583493,12.66951059
1728,fuckyeahasian,-40.89160157,-46.25077472
1729,fuhq_mitchell,-18.56206714,32.9431611
1730,functionalfood,37.29060875,-62.75700921
1731,Fungible,-36.27030178,-61.17564348
1732,FUR13N,-31.05949185,-74.82598833
1733,FusakoTsuchiya,-38.77615363,-66.36809114
1734,fussball_wm_10,11.5953896,-44.82312
1735,futuremrsjk,-7.176287816,12.37759925
1736,Fuzzomegalution,14.92986884,-76.01374342
1737,fwalraven,10.45471356,83.17746642
1738,fwinter,19.25794914,72.03967658
1739,fynf,-27.13566695,-18.81289084
1740,G_RON,31.62352488,-54.77654782
1741,g0dsgurl,18.58018426,71.20037646
1742,gabalexa,25.88167993,-61.05169144
1743,GabbyNicoleeee,-55.98169407,-12.63554376
1744,gabii_orsini,28.31788379,81.29149159
1745,gabrielaclara,25.65583016,75.03033584
1746,gabrielagmoura,34.8526386,87.22649795
1747,gabrielm_,25.14543585,73.309611
1748,GabsMeredith,5.292608915,3.522663999
1749,GAFrontPage,54.5077034,-21.62702462
1750,gagaesque,19.5226392,79.57899837
1751,GameNewzDE,28.77136376,-0.338767213
1752,GamerAQ,40.25823044,-16.27212316
1753,GamingGuruGG,-40.24410317,42.39966352
1754,garnicholson,51.897765,-19.18576931
1755,GarrettMarchant,-7.774836688,9.114292662
1756,Gary_Victorious,15.97326143,-80.22460288
1757,gary1rothfeldmd,-30.99466357,-67.68234867
1758,garyandrews,-19.62756192,35.11724306
1759,garymaguire123,-50.32254551,-54.14877303
1760,gastropoda,-27.80890829,19.60143676
1761,GatorWire,-33.19644742,15.0278217
1762,GATrustees,-43.28017301,26.42570137
1763,gau4ever,-42.18124259,-54.52261355
1764,gauldilocks,38.70153404,73.52517333
1765,gavinblair,42.92297092,15.3349496
1766,GayboyMemoirs,25.02240431,78.90880524
1767,gcapitallar,-46.90074171,-22.88566615
1768,GCIwifey,-51.74170081,-32.08982105
1769,geeayeyen,-10.59204924,30.91752684
1770,Geehold,30.63937316,-77.53794384
1771,Geezemarie,-56.66700462,-36.6600906
1772,GeiniAgni,20.34105366,71.78462366
1773,gelai22,-48.48292291,-21.36766441
1774,gemalacitra,21.74639243,89.87425557
1775,gemma_ramsay,14.63443804,-71.73557505
1776,gemmabishbosh,32.38872164,4.987154011
1777,GemSkippy,32.23580138,11.72052396
1778,generalzentltd,28.72707609,-59.64286606
1779,GenevaFlowers,-18.90681382,0.28361109
1780,GenevieveLxq,-19.93803345,24.45586533
1781,GENG_GUNDAM,44.49621195,-42.50206506
1782,Genjinaro,-50.8104513,35.97228378
1783,GennaKBee,11.05659815,-27.84136287
1784,GENZheartsDBSK,27.10236347,93.51656538
1785,geodost,-70.21759664,-13.07245372
1786,Geoff_Nevill,-48.48078814,-53.94523413
1787,GEOREADER,-43.82860936,-47.85933191
1788,georgeomyers,33.0318511,-2.411540846
1789,georgewong,-53.4753676,-15.90189025
1790,Georgiee_Porgie,23.78397677,13.10913709
1791,Geran7,12.40931688,-1.149268875
1792,GerardusH,-20.69112179,12.3822911
1793,gerenejd,-53.59780467,-12.26833126
1794,GeriGloria,-41.43048849,-31.43363778
1795,german_metal,31.22788231,-0.168414249
1796,Get_Lippie,23.03146097,16.81604717
1797,getmilkshaked,14.58584094,-79.2773522
1798,GhoulFriday,-21.83916479,25.01819051
1799,GiantEnemy,-58.56685473,-7.061507246
1800,GibranX,-3.578580059,20.75964038
1801,GiftsPlus,50.96430441,-23.97522368
1802,Giggsy11Legend,-29.95907899,28.07364085
1803,GIKate,-48.93161422,-32.16081297
1804,Gin913,19.31178968,-33.66958104
1805,GinaCamp,28.49520719,12.03123772
1806,ginahester,43.41417312,12.58049489
1807,GiNny_ButLer,13.02253731,-63.28414551
1808,gintakyu,33.86849672,81.72172784
1809,gio_cifuentes,37.09624837,81.98682236
1810,GirlFuturist,-63.34779869,-35.17717607
1811,girlonLSB,16.94414318,-58.7254911
1812,girls_boys,-49.35996543,27.77899778
1813,gitaamandaa,37.95380945,79.21101839
1814,glamazon_barbie,-6.813652894,5.299536688
1815,GlambertAddict,10.99853618,84.62679014
1816,GLAMOUROUS69,18.9598915,-54.70067951
1817,glastopf,-26.45925046,-73.05921445
1818,GlastoWatch,25.6482323,-55.3673178
1819,glen2005,-31.43089612,44.71443585
1820,gllbr,12.71017067,71.04323546
1821,globalist1,13.5083928,69.91395105
1822,GlobalViewFX,-25.50024679,-71.17501355
1823,GloriaRand,-49.25829905,-52.02439998
1824,glorified_gvb,-54.71867286,-9.429798324
1825,glstr,-69.71166465,-24.43578108
1826,Glydez850,-18.36537439,31.14973183
1827,gniyix,-61.27849143,-11.89168799
1828,gnolasco,63.57559799,-33.38829978
1829,go_makemoney,31.18362919,-68.49716577
1830,go4Gnow,-27.16590771,-69.11440536
1831,goatravel,23.07670016,64.76953036
1832,goclinicaltrial,-42.36277259,-73.06806035
1833,GodsGift589,13.06261791,2.741567617
1834,goldenarcher,-32.56174459,39.73701548
1835,GoldenBilFish,29.94013389,91.63068229
1836,Gondaljutt,-11.03149222,20.68434694
1837,gongwuerzburg,-13.25695332,-19.30845835
1838,goodhealth4u2,-53.08621335,-31.14270703
1839,goodinparts,-39.3650886,29.91858896
1840,goodseo,-30.42539258,50.16080142
1841,GoodwinSimon,-43.66166819,-60.30482129
1842,googlegoldmap,47.48821996,5.878714085
1843,GooglewaveReads,-31.22674876,-70.65625597
1844,GorillaGreenz,-33.62967076,44.79632745
1845,GoroHammond,43.74768876,73.28535679
1846,gosiaaa,-51.80926142,-16.05132619
1847,GossipToday99,-58.51676421,-2.040909457
1848,GovKaineBrow,-36.53271222,39.91522025
1849,gowercottage,40.40599726,-27.00994635
1850,GP237,-24.15221611,16.1024144
1851,gpmarkley,48.225006,5.458354045
1852,gpsaccessories,-46.32074012,-23.18038302
1853,GraceeEloise,-29.23321468,26.05678707
1854,GraceTheObscure,26.08179103,13.63349559
1855,graciastefani,31.03464301,93.93087811
1856,GRAFZz,35.35664145,90.39572636
1857,Grandhustle1046,17.35513791,-26.69582381
1858,GrantKC,15.2028996,-60.60778316
1859,graphiclunarkid,-33.69615769,40.69836288
1860,graveidea,-40.72958606,-9.469369525
1861,graywolfpack,-30.27304135,-45.1409634
1862,greatwhitepanda,34.33771659,10.37448578
1863,GreeleyGrays,-20.97731539,-16.4840771
1864,Green_Guerrilla,34.98917621,-59.69243354
1865,GreenBaby_UK,-11.18965795,24.90117616
1866,greenexistence,-50.31588015,30.44302162
1867,GreenHome2010,-74.84556075,-21.0570025
1868,GreenHotels,21.17360924,-73.97641523
1869,GreenPansSuck,27.396644,-84.58940681
1870,greenskeptic,42.16848704,6.557880433
1871,greggvm,-41.53402411,40.89071907
1872,gregslateragent,-47.95730308,28.92202342
1873,gregzimmerman,27.68713124,-32.04363677
1874,GretasTARDIS,23.55318943,88.49193873
1875,greyswantah,21.54176414,75.64680926
1876,greyy_eyess,-32.81121489,-9.188688806
1877,griffybabyyyy,23.43609567,-26.47803425
1878,grimeylee,-18.95662457,8.440967333
1879,grimsgreen,-47.34558983,-47.21079513
1880,GrothFarms,52.8039677,-15.83606413
1881,GroupSolutions,54.75163009,-29.69395236
1882,GRUMPYCOKE,19.84570105,7.111052193
1883,gsiolis,-34.45508088,-61.19715227
1884,GSMichelleCS,16.41004039,-40.71955532
1885,GTorrington,16.57086882,-82.05222029
1886,Guel,36.17717839,78.01341477
1887,guerraj59,14.52743068,-59.6127649
1888,guinisinmypants,21.73264575,88.70002452
1889,guitartabs247,28.63052535,-83.83625783
1890,GummibearPizza,9.890328546,-70.72411415
1891,GungDeMulyawan,27.55693195,94.75945403
1892,Gungdiah,41.29598798,87.78400097
1893,guns_not_roses,-10.03559757,11.96709948
1894,guriel,-54.15583993,-13.10471897
1895,guungdeww,34.1897081,90.59925856
1896,GuySoundByte,-17.76506437,2.96396176
1897,GypoCrazy,31.52780276,6.361470029
1898,H3nzuuxo,5.469315405,-67.11424956
1899,hagicuizon,35.82989865,73.05643554
1900,hahaany,20.62295706,67.4466605
1901,haidivine,33.05960199,66.92921597
1902,Haileykins123,40.75215054,-36.62581019
